.HEADER
..NAMES
Time,V U2.M3
2.0475e-09,1.0669
2.0708e-09,0.9550
2.0940e-09,0.8032
2.1173e-09,0.6612
2.1406e-09,0.5402
2.1638e-09,0.4073
2.1871e-09,0.2723
2.2104e-09,0.1548
2.2336e-09,0.0700
2.2569e-09,0.0168
2.2802e-09,-0.0116
2.3034e-09,-0.0281
2.3267e-09,-0.0412
2.3500e-09,-0.0617
2.3732e-09,-0.0937
2.3965e-09,-0.1321
2.4198e-09,-0.1647
2.4430e-09,-0.1812
2.4663e-09,-0.1821
2.4896e-09,-0.1746
2.5128e-09,-0.1651
2.5361e-09,-0.1477
2.5594e-09,-0.1085
2.5826e-09,-0.0467
2.6059e-09,0.0173
2.6292e-09,0.0659
2.6524e-09,0.0975
2.6757e-09,0.1161
2.6990e-09,0.1231
2.7222e-09,0.1201
2.7455e-09,0.1101
2.7688e-09,0.0964
2.7920e-09,0.0812
2.8153e-09,0.0654
2.8386e-09,0.0531
2.8618e-09,0.0498
2.8851e-09,0.0576
2.9084e-09,0.0705
2.9316e-09,0.0781
2.9549e-09,0.0726
2.9782e-09,0.0550
3.0014e-09,0.0332
3.0247e-09,0.0136
3.0480e-09,-0.0048
3.0712e-09,-0.0253
3.0945e-09,-0.0463
3.1178e-09,-0.0624
3.1410e-09,-0.0698
3.1643e-09,-0.0679
3.1876e-09,-0.0575
3.2108e-09,-0.0417
3.2341e-09,-0.0251
3.2574e-09,-0.0127
3.2806e-09,-0.0066
3.3039e-09,-0.0045
3.3272e-09,-0.0035
3.3504e-09,-0.0031
3.3737e-09,-0.0050
3.3970e-09,-0.0101
3.4202e-09,-0.0158
3.4435e-09,-0.0173
3.4668e-09,-0.0111
3.4901e-09,0.0011
3.5133e-09,0.0146
3.5366e-09,0.0251
3.5599e-09,0.0313
3.5831e-09,0.0333
3.6064e-09,0.0319
3.6297e-09,0.0278
3.6529e-09,0.0221
3.6762e-09,0.0150
3.6995e-09,0.0064
3.7227e-09,-0.0027
3.7460e-09,-0.0096
3.7693e-09,-0.0119
3.7925e-09,-0.0092
3.8158e-09,-0.0042
3.8391e-09,0.0003
3.8623e-09,0.0026
3.8856e-09,0.0034
3.9089e-09,0.0036
3.9321e-09,0.0032
3.9554e-09,0.0012
3.9787e-09,-0.0029
4.0019e-09,-0.0085
4.0252e-09,-0.0137
4.0485e-09,-0.0166
4.0717e-09,-0.0161
4.0950e-09,-0.0122
4.1183e-09,-0.0063
4.1415e-09,-0.0004
4.1648e-09,0.0039
4.1881e-09,0.0064
4.2113e-09,0.0078
4.2346e-09,0.0086
4.2579e-09,0.0083
4.2811e-09,0.0063
4.3044e-09,0.0028
4.3277e-09,-0.0010
4.3509e-09,-0.0034
4.3742e-09,-0.0038
4.3975e-09,-0.0023
4.4207e-09,-0.0000
4.4440e-09,0.0022
4.4673e-09,0.0041
4.4905e-09,0.0054
4.5138e-09,0.0073
4.5371e-09,0.0173
4.5603e-09,0.0536
4.5836e-09,0.1448
4.6069e-09,0.2753
4.6301e-09,0.4018
4.6534e-09,0.5251
4.6767e-09,0.6719
4.6999e-09,0.8223
4.7232e-09,0.9566
4.7465e-09,1.0639
4.7697e-09,1.1432
4.7930e-09,1.1949
4.8163e-09,1.2255
4.8395e-09,1.2411
4.8628e-09,1.2544
4.8861e-09,1.2714
4.9093e-09,1.2919
4.9326e-09,1.3094
4.9559e-09,1.3181
4.9791e-09,1.3169
5.0024e-09,1.3095
5.0257e-09,1.3014
5.0489e-09,1.2889
5.0722e-09,1.2583
5.0955e-09,1.2082
5.1187e-09,1.1553
5.1420e-09,1.1116
5.1653e-09,1.0769
5.1885e-09,1.0513
5.2118e-09,1.0376
5.2351e-09,1.0364
5.2583e-09,1.0455
5.2816e-09,1.0617
5.3049e-09,1.0830
5.3281e-09,1.1066
5.3514e-09,1.1165
5.3747e-09,1.0898
5.3979e-09,1.0003
5.4212e-09,0.8568
5.4445e-09,0.7110
5.4677e-09,0.5858
5.4910e-09,0.4518
5.5143e-09,0.3115
5.5375e-09,0.1863
5.5608e-09,0.0924
5.5841e-09,0.0315
5.6073e-09,-0.0008
5.6306e-09,-0.0178
5.6539e-09,-0.0277
5.6771e-09,-0.0432
5.7004e-09,-0.0711
5.7237e-09,-0.1098
5.7469e-09,-0.1478
5.7702e-09,-0.1738
5.7935e-09,-0.1839
5.8168e-09,-0.1835
5.8400e-09,-0.1787
5.8633e-09,-0.1665
5.8866e-09,-0.1332
5.9098e-09,-0.0738
5.9331e-09,-0.0058
5.9564e-09,0.0502
5.9796e-09,0.0891
6.0029e-09,0.1136
6.0262e-09,0.1246
6.0494e-09,0.1236
6.0727e-09,0.1137
6.0960e-09,0.0992
6.1192e-09,0.0829
6.1425e-09,0.0659
6.1658e-09,0.0518
6.1890e-09,0.0463
6.2123e-09,0.0527
6.2356e-09,0.0670
6.2588e-09,0.0790
6.2821e-09,0.0794
6.3054e-09,0.0664
6.3286e-09,0.0462
6.3519e-09,0.0260
6.3752e-09,0.0063
6.3984e-09,-0.0159
6.4217e-09,-0.0397
6.4450e-09,-0.0594
6.4682e-09,-0.0705
6.4915e-09,-0.0716
6.5148e-09,-0.0631
6.5380e-09,-0.0473
6.5613e-09,-0.0291
6.5846e-09,-0.0141
6.6078e-09,-0.0055
6.6311e-09,-0.0022
6.6544e-09,-0.0013
6.6776e-09,-0.0014
6.7009e-09,-0.0037
6.7242e-09,-0.0093
6.7474e-09,-0.0162
6.7707e-09,-0.0197
6.7940e-09,-0.0158
6.8172e-09,-0.0047
6.8405e-09,0.0093
6.8638e-09,0.0216
6.8870e-09,0.0302
6.9103e-09,0.0345
6.9336e-09,0.0349
6.9568e-09,0.0318
6.9801e-09,0.0264
7.0034e-09,0.0193
7.0266e-09,0.0147
7.0499e-09,0.0269
7.0732e-09,0.0860
7.0964e-09,0.2056
7.1197e-09,0.3425
7.1430e-09,0.4726
7.1662e-09,0.6158
7.1895e-09,0.7714
7.2128e-09,0.9135
7.2360e-09,1.0305
7.2593e-09,1.1189
7.2826e-09,1.1773
7.3058e-09,1.2102
7.3291e-09,1.2235
7.3524e-09,1.2308
7.3756e-09,1.2430
7.3989e-09,1.2647
7.4222e-09,1.2903
7.4454e-09,1.3117
7.4687e-09,1.3222
7.4920e-09,1.3218
7.5152e-09,1.3158
7.5385e-09,1.3070
7.5618e-09,1.2849
7.5850e-09,1.2400
7.6083e-09,1.1823
7.6316e-09,1.1292
7.6548e-09,1.0859
7.6781e-09,1.0533
7.7014e-09,1.0348
7.7246e-09,1.0318
7.7479e-09,1.0414
7.7712e-09,1.0589
7.7944e-09,1.0808
7.8177e-09,1.1057
7.8410e-09,1.1306
7.8642e-09,1.1495
7.8875e-09,1.1576
7.9108e-09,1.1551
7.9340e-09,1.1481
7.9573e-09,1.1453
7.9806e-09,1.1521
8.0038e-09,1.1670
8.0271e-09,1.1845
8.0504e-09,1.2023
8.0736e-09,1.2223
8.0969e-09,1.2435
8.1202e-09,1.2616
8.1435e-09,1.2733
8.1667e-09,1.2773
8.1900e-09,1.2727
8.2133e-09,1.2596
8.2365e-09,1.2411
8.2598e-09,1.2222
8.2831e-09,1.2073
8.3063e-09,1.1976
8.3296e-09,1.1917
8.3529e-09,1.1885
8.3761e-09,1.1883
8.3994e-09,1.1919
8.4227e-09,1.1986
8.4459e-09,1.2048
8.4692e-09,1.2062
8.4925e-09,1.2014
8.5157e-09,1.1921
8.5390e-09,1.1819
8.5623e-09,1.1731
8.5855e-09,1.1674
8.6088e-09,1.1659
8.6321e-09,1.1685
8.6553e-09,1.1742
8.6786e-09,1.1817
8.7019e-09,1.1909
8.7251e-09,1.2012
8.7484e-09,1.2109
8.7717e-09,1.2174
8.7949e-09,1.2191
8.8182e-09,1.2166
8.8415e-09,1.2119
8.8647e-09,1.2073
8.8880e-09,1.2036
8.9113e-09,1.2009
8.9345e-09,1.1991
8.9578e-09,1.1987
8.9811e-09,1.2006
9.0043e-09,1.2044
9.0276e-09,1.2092
9.0509e-09,1.2135
9.0741e-09,1.2157
9.0974e-09,1.2147
9.1207e-09,1.2106
9.1439e-09,1.2047
9.1672e-09,1.1987
9.1905e-09,1.1941
9.2137e-09,1.1910
9.2370e-09,1.1892
9.2603e-09,1.1889
9.2835e-09,1.1903
9.3068e-09,1.1934
9.3301e-09,1.1977
9.3533e-09,1.2017
9.3766e-09,1.2043
9.3999e-09,1.2051
9.4231e-09,1.2042
9.4464e-09,1.2024
9.4697e-09,1.2002
9.4929e-09,1.1970
9.5162e-09,1.1820
9.5395e-09,1.1384
9.5627e-09,1.0421
9.5860e-09,0.8996
9.6093e-09,0.7574
9.6325e-09,0.6294
9.6558e-09,0.4835
9.6791e-09,0.3278
9.7023e-09,0.1883
9.7256e-09,0.0781
9.7489e-09,-0.0027
9.7721e-09,-0.0552
9.7954e-09,-0.0875
9.8187e-09,-0.1054
9.8419e-09,-0.1211
9.8652e-09,-0.1411
9.8885e-09,-0.1648
9.9117e-09,-0.1842
9.9350e-09,-0.1927
9.9583e-09,-0.1892
9.9815e-09,-0.1790
1.00048e-08,-0.1673
1.00281e-08,-0.1512
1.00513e-08,-0.1178
1.00746e-08,-0.0626
1.00979e-08,-0.0015
1.01211e-08,0.0495
1.01444e-08,0.0891
1.01677e-08,0.1196
1.01909e-08,0.1389
1.02142e-08,0.1460
1.02375e-08,0.1427
1.02607e-08,0.1323
1.02840e-08,0.1166
1.03073e-08,0.0969
1.03305e-08,0.0774
1.03538e-08,0.0672
1.03771e-08,0.0791
1.04003e-08,0.1303
1.04236e-08,0.2340
1.04469e-08,0.3539
1.04702e-08,0.4578
1.04934e-08,0.5642
1.05167e-08,0.6926
1.05400e-08,0.8179
1.05632e-08,0.9218
1.05865e-08,1.0011
1.06098e-08,1.0593
1.06330e-08,1.1020
1.06563e-08,1.1333
1.06796e-08,1.1622
1.07028e-08,1.1965
1.07261e-08,1.2373
1.07494e-08,1.2766
1.07726e-08,1.3061
1.07959e-08,1.3217
1.08192e-08,1.3259
1.08424e-08,1.3231
1.08657e-08,1.3158
1.08890e-08,1.2961
1.09122e-08,1.2551
1.09355e-08,1.2017
1.09588e-08,1.1556
1.09820e-08,1.1234
1.10053e-08,1.1006
1.10286e-08,1.0858
1.10518e-08,1.0801
1.10751e-08,1.0827
1.10984e-08,1.0903
1.11216e-08,1.1008
1.11449e-08,1.1139
1.11682e-08,1.1239
1.11914e-08,1.1109
1.12147e-08,1.0522
1.12380e-08,0.9273
1.12612e-08,0.7739
1.12845e-08,0.6397
1.13078e-08,0.5187
1.13310e-08,0.3819
1.13543e-08,0.2490
1.13776e-08,0.1381
1.14008e-08,0.0597
1.14241e-08,0.0125
1.14474e-08,-0.0128
1.14706e-08,-0.0279
1.14939e-08,-0.0419
1.15172e-08,-0.0649
1.15404e-08,-0.0993
1.15637e-08,-0.1376
1.15870e-08,-0.1678
1.16102e-08,-0.1811
1.16335e-08,-0.1800
1.16568e-08,-0.1723
1.16800e-08,-0.1630
1.17033e-08,-0.1426
1.17266e-08,-0.0976
1.17498e-08,-0.0330
1.17731e-08,0.0285
1.17964e-08,0.0731
1.18196e-08,0.1021
1.18429e-08,0.1185
1.18662e-08,0.1233
1.18894e-08,0.1186
1.19127e-08,0.1076
1.19360e-08,0.0936
1.19592e-08,0.0781
1.19825e-08,0.0626
1.20058e-08,0.0517
1.20290e-08,0.0510
1.20523e-08,0.0607
1.20756e-08,0.0736
1.20988e-08,0.0790
1.21221e-08,0.0706
1.21454e-08,0.0514
1.21686e-08,0.0299
1.21919e-08,0.0111
1.22152e-08,-0.0076
1.22384e-08,-0.0288
1.22617e-08,-0.0495
1.22850e-08,-0.0640
1.23082e-08,-0.0696
1.23315e-08,-0.0659
1.23548e-08,-0.0541
1.23780e-08,-0.0376
1.24013e-08,-0.0215
1.24246e-08,-0.0105
1.24478e-08,-0.0055
1.24711e-08,-0.0038
1.24944e-08,-0.0028
1.25176e-08,-0.0027
1.25409e-08,-0.0054
1.25642e-08,-0.0111
1.25874e-08,-0.0164
1.26107e-08,-0.0164
1.26340e-08,-0.0086
1.26572e-08,0.0043
1.26805e-08,0.0173
1.27038e-08,0.0270
1.27270e-08,0.0323
1.27503e-08,0.0337
1.27736e-08,0.0317
1.27968e-08,0.0274
1.28201e-08,0.0214
1.28434e-08,0.0150
1.28667e-08,0.0153
1.28899e-08,0.0427
1.29132e-08,0.1287
1.29365e-08,0.2610
1.29597e-08,0.3962
1.29830e-08,0.5274
1.30063e-08,0.6775
1.30295e-08,0.8291
1.30528e-08,0.9621
1.30761e-08,1.0671
1.30993e-08,1.1439
1.31226e-08,1.1918
1.31459e-08,1.2163
1.31691e-08,1.2260
1.31924e-08,1.2349
1.32157e-08,1.2516
1.32389e-08,1.2763
1.32622e-08,1.3016
1.32855e-08,1.3189
1.33087e-08,1.3243
1.33320e-08,1.3201
1.33553e-08,1.3127
1.33785e-08,1.2998
1.34018e-08,1.2688
1.34251e-08,1.2167
1.34483e-08,1.1594
1.34716e-08,1.1104
1.34949e-08,1.0717
1.35181e-08,1.0448
1.35414e-08,1.0329
1.35647e-08,1.0355
1.35879e-08,1.0485
1.36112e-08,1.0676
1.36345e-08,1.0903
1.36577e-08,1.1141
1.36810e-08,1.1238
1.37043e-08,1.0963
1.37275e-08,1.0042
1.37508e-08,0.8563
1.37741e-08,0.7082
1.37973e-08,0.5811
1.38206e-08,0.4452
1.38439e-08,0.3055
1.38671e-08,0.1845
1.38904e-08,0.0940
1.39137e-08,0.0357
1.39369e-08,0.0046
1.39602e-08,-0.0117
1.39835e-08,-0.0215
1.40067e-08,-0.0377
1.40300e-08,-0.0674
1.40533e-08,-0.1085
1.40765e-08,-0.1492
1.40998e-08,-0.1772
1.41231e-08,-0.1880
1.41463e-08,-0.1869
1.41696e-08,-0.1805
1.41929e-08,-0.1667
1.42161e-08,-0.1316
1.42394e-08,-0.0708
1.42627e-08,-0.0023
1.42859e-08,0.0536
1.43092e-08,0.0924
1.43325e-08,0.1163
1.43557e-08,0.1257
1.43790e-08,0.1225
1.44023e-08,0.1108
1.44255e-08,0.0955
1.44488e-08,0.0796
1.44721e-08,0.0637
1.44953e-08,0.0510
1.45186e-08,0.0496
1.45419e-08,0.0728
1.45651e-08,0.1382
1.45884e-08,0.2535
1.46117e-08,0.3791
1.46349e-08,0.4828
1.46582e-08,0.5852
1.46815e-08,0.7078
1.47047e-08,0.8285
1.47280e-08,0.9273
1.47513e-08,1.0023
1.47745e-08,1.0576
1.47978e-08,1.0999
1.48211e-08,1.1335
1.48443e-08,1.1670
1.48676e-08,1.2067
1.48909e-08,1.2518
1.49141e-08,1.2923
1.49374e-08,1.3190
1.49607e-08,1.3284
1.49839e-08,1.3253
1.50072e-08,1.3164
1.50305e-08,1.3047
1.50537e-08,1.2817
1.50770e-08,1.2387
1.51003e-08,1.1855
1.51236e-08,1.1423
1.51468e-08,1.1154
1.51701e-08,1.0984
1.51934e-08,1.0883
1.52166e-08,1.0854
1.52399e-08,1.0886
1.52632e-08,1.0951
1.52864e-08,1.1034
1.53097e-08,1.1141
1.53330e-08,1.1222
1.53562e-08,1.1077
1.53795e-08,1.0481
1.54028e-08,0.9231
1.54260e-08,0.7716
1.54493e-08,0.6416
1.54726e-08,0.5250
1.54958e-08,0.3911
1.55191e-08,0.2599
1.55424e-08,0.1488
1.55656e-08,0.0684
1.55889e-08,0.0183
1.56122e-08,-0.0102
1.56354e-08,-0.0284
1.56587e-08,-0.0451
1.56820e-08,-0.0699
1.57052e-08,-0.1048
1.57285e-08,-0.1424
1.57518e-08,-0.1706
1.57750e-08,-0.1813
1.57983e-08,-0.1781
1.58216e-08,-0.1693
1.58448e-08,-0.1600
1.58681e-08,-0.1405
1.58914e-08,-0.0966
1.59146e-08,-0.0331
1.59379e-08,0.0269
1.59612e-08,0.0699
1.59844e-08,0.0978
1.60077e-08,0.1139
1.60310e-08,0.1194
1.60542e-08,0.1163
1.60775e-08,0.1075
1.61008e-08,0.0956
1.61240e-08,0.0816
1.61473e-08,0.0667
1.61706e-08,0.0561
1.61938e-08,0.0608
1.62171e-08,0.0953
1.62404e-08,0.1781
1.62636e-08,0.2991
1.62869e-08,0.4141
1.63102e-08,0.5112
1.63334e-08,0.6238
1.63567e-08,0.7523
1.63800e-08,0.8707
1.64032e-08,0.9631
1.64265e-08,1.0326
1.64498e-08,1.0831
1.64730e-08,1.1216
1.64963e-08,1.1531
1.65196e-08,1.1867
1.65428e-08,1.2262
1.65661e-08,1.2675
1.65894e-08,1.3009
1.66126e-08,1.3195
1.66359e-08,1.3240
1.66592e-08,1.3199
1.66824e-08,1.3128
1.67057e-08,1.3003
1.67290e-08,1.2712
1.67522e-08,1.2226
1.67755e-08,1.1715
1.67988e-08,1.1344
1.68220e-08,1.1108
1.68453e-08,1.0944
1.68686e-08,1.0845
1.68918e-08,1.0821
1.69151e-08,1.0857
1.69384e-08,1.0932
1.69616e-08,1.1038
1.69849e-08,1.1167
1.70082e-08,1.1205
1.70314e-08,1.0926
1.70547e-08,1.0080
1.70780e-08,0.8654
1.71012e-08,0.7193
1.71245e-08,0.5987
1.71478e-08,0.4740
1.71710e-08,0.3363
1.71943e-08,0.2100
1.72176e-08,0.1100
1.72408e-08,0.0421
1.72641e-08,0.0033
1.72874e-08,-0.0191
1.73106e-08,-0.0340
1.73339e-08,-0.0522
1.73572e-08,-0.0804
1.73804e-08,-0.1175
1.74037e-08,-0.1525
1.74270e-08,-0.1747
1.74502e-08,-0.1800
1.74735e-08,-0.1748
1.74968e-08,-0.1671
1.75201e-08,-0.1565
1.75433e-08,-0.1284
1.75666e-08,-0.0742
1.75899e-08,-0.0087
1.76131e-08,0.0458
1.76364e-08,0.0830
1.76597e-08,0.1067
1.76829e-08,0.1189
1.77062e-08,0.1208
1.77295e-08,0.1148
1.77527e-08,0.1038
1.77760e-08,0.0901
1.77993e-08,0.0745
1.78225e-08,0.0599
1.78458e-08,0.0538
1.78691e-08,0.0687
1.78923e-08,0.1213
1.79156e-08,0.2248
1.79389e-08,0.3487
1.79621e-08,0.4554
1.79854e-08,0.5552
1.80087e-08,0.6771
1.80319e-08,0.8043
1.80552e-08,0.9123
1.80785e-08,0.9941
1.81017e-08,1.0544
1.81250e-08,1.0989
1.81483e-08,1.1332
1.81715e-08,1.1648
1.81948e-08,1.2008
1.82181e-08,1.2427
1.82413e-08,1.2824
1.82646e-08,1.3108
1.82879e-08,1.3236
1.83111e-08,1.3241
1.83344e-08,1.3182
1.83577e-08,1.3095
1.83809e-08,1.2912
1.84042e-08,1.2529
1.84275e-08,1.2002
1.84507e-08,1.1534
1.84740e-08,1.1226
1.84973e-08,1.1027
1.85205e-08,1.0892
1.85438e-08,1.0827
1.85671e-08,1.0834
1.85903e-08,1.0891
1.86136e-08,1.0980
1.86369e-08,1.1099
1.86601e-08,1.1237
1.86834e-08,1.1347
1.87067e-08,1.1379
1.87299e-08,1.1338
1.87532e-08,1.1286
1.87765e-08,1.1302
1.87997e-08,1.1424
1.88230e-08,1.1618
1.88463e-08,1.1814
1.88695e-08,1.1978
1.88928e-08,1.2138
1.89161e-08,1.2318
1.89393e-08,1.2483
1.89626e-08,1.2583
1.89859e-08,1.2604
1.90091e-08,1.2556
1.90324e-08,1.2455
1.90557e-08,1.2329
1.90789e-08,1.2214
1.91022e-08,1.2141
1.91255e-08,1.2106
1.91487e-08,1.2082
1.91720e-08,1.2052
1.91953e-08,1.2026
1.92185e-08,1.2026
1.92418e-08,1.2054
1.92651e-08,1.2081
1.92883e-08,1.2067
1.93116e-08,1.1996
1.93349e-08,1.1895
1.93581e-08,1.1803
1.93814e-08,1.1743
1.94047e-08,1.1717
1.94279e-08,1.1719
1.94512e-08,1.1746
1.94745e-08,1.1791
1.94977e-08,1.1811
1.95210e-08,1.1653
1.95443e-08,1.1129
1.95675e-08,1.0000
1.95908e-08,0.8563
1.96141e-08,0.7203
1.96373e-08,0.5824
1.96606e-08,0.4210
1.96839e-08,0.2665
1.97071e-08,0.1380
1.97304e-08,0.0411
1.97537e-08,-0.0262
1.97769e-08,-0.0679
1.98002e-08,-0.0902
1.98235e-08,-0.1015
1.98468e-08,-0.1139
1.98700e-08,-0.1334
1.98933e-08,-0.1564
1.99166e-08,-0.1758
1.99398e-08,-0.1852
1.99631e-08,-0.1853
1.99864e-08,-0.1796
2.00096e-08,-0.1705
2.00329e-08,-0.1500
2.00562e-08,-0.1071
2.00794e-08,-0.0462
2.01027e-08,0.0135
2.01260e-08,0.0630
2.01492e-08,0.1035
2.01725e-08,0.1333
2.01958e-08,0.1485
2.02190e-08,0.1494
2.02423e-08,0.1399
2.02656e-08,0.1241
2.02888e-08,0.1044
2.03121e-08,0.0829
2.03354e-08,0.0656
2.03586e-08,0.0631
2.03819e-08,0.0904
2.04052e-08,0.1680
2.04284e-08,0.2872
2.04517e-08,0.4061
2.04750e-08,0.5098
2.04982e-08,0.6270
2.05215e-08,0.7556
2.05448e-08,0.8714
2.05680e-08,0.9608
2.05913e-08,1.0282
2.06146e-08,1.0766
2.06378e-08,1.1122
2.06611e-08,1.1401
2.06844e-08,1.1708
2.07076e-08,1.2097
2.07309e-08,1.2534
2.07542e-08,1.2922
2.07774e-08,1.3178
2.08007e-08,1.3286
2.08240e-08,1.3283
2.08472e-08,1.3223
2.08705e-08,1.3092
2.08938e-08,1.2793
2.09170e-08,1.2298
2.09403e-08,1.1767
2.09636e-08,1.1360
2.09868e-08,1.1088
2.10101e-08,1.0905
2.10334e-08,1.0814
2.10566e-08,1.0817
2.10799e-08,1.0886
2.11032e-08,1.0985
2.11264e-08,1.1100
2.11497e-08,1.1232
2.11730e-08,1.1353
2.11962e-08,1.1410
2.12195e-08,1.1383
2.12428e-08,1.1308
2.12660e-08,1.1263
2.12893e-08,1.1313
2.13126e-08,1.1466
2.13358e-08,1.1666
2.13591e-08,1.1859
2.13824e-08,1.2040
2.14056e-08,1.2234
2.14289e-08,1.2425
2.14522e-08,1.2564
2.14754e-08,1.2623
2.14987e-08,1.2605
2.15220e-08,1.2522
2.15452e-08,1.2392
2.15685e-08,1.2252
2.15918e-08,1.2143
2.16150e-08,1.2085
2.16383e-08,1.2061
2.16616e-08,1.2046
2.16848e-08,1.2032
2.17081e-08,1.2035
2.17314e-08,1.2062
2.17546e-08,1.2097
2.17779e-08,1.2106
2.18012e-08,1.2059
2.18244e-08,1.1964
2.18477e-08,1.1855
2.18710e-08,1.1768
2.18942e-08,1.1713
2.19175e-08,1.1693
2.19408e-08,1.1708
2.19640e-08,1.1751
2.19873e-08,1.1801
2.20106e-08,1.1744
2.20338e-08,1.1408
2.20571e-08,1.0531
2.20804e-08,0.9161
2.21037e-08,0.7749
2.21269e-08,0.6422
2.21502e-08,0.4880
2.21735e-08,0.3260
2.21967e-08,0.1844
2.22200e-08,0.0743
2.22433e-08,-0.0052
2.22665e-08,-0.0555
2.22898e-08,-0.0845
2.23131e-08,-0.0977
2.23363e-08,-0.1082
2.23596e-08,-0.1240
2.23829e-08,-0.1462
2.24061e-08,-0.1676
2.24294e-08,-0.1815
2.24527e-08,-0.1853
2.24759e-08,-0.1820
2.24992e-08,-0.1751
2.25225e-08,-0.1615
2.25457e-08,-0.1285
2.25690e-08,-0.0728
2.25923e-08,-0.0101
2.26155e-08,0.0440
2.26388e-08,0.0883
2.26621e-08,0.1233
2.26853e-08,0.1450
2.27086e-08,0.1516
2.27319e-08,0.1458
2.27551e-08,0.1319
2.27784e-08,0.1130
2.28017e-08,0.0911
2.28249e-08,0.0707
2.28482e-08,0.0604
2.28715e-08,0.0736
2.28947e-08,0.1300
2.29180e-08,0.2378
2.29413e-08,0.3612
2.29645e-08,0.4684
2.29878e-08,0.5779
2.30111e-08,0.7055
2.30343e-08,0.8288
2.30576e-08,0.9281
2.30809e-08,1.0035
2.31041e-08,1.0584
2.31274e-08,1.0984
2.31507e-08,1.1281
2.31739e-08,1.1568
2.31972e-08,1.1924
2.32205e-08,1.2356
2.32437e-08,1.2777
2.32670e-08,1.3093
2.32903e-08,1.3259
2.33135e-08,1.3297
2.33368e-08,1.3257
2.33601e-08,1.3164
2.33833e-08,1.2940
2.34066e-08,1.2508
2.34299e-08,1.1963
2.34531e-08,1.1499
2.34764e-08,1.1181
2.34997e-08,1.0964
2.35229e-08,1.0836
2.35462e-08,1.0806
2.35695e-08,1.0855
2.35927e-08,1.0946
2.36160e-08,1.1056
2.36393e-08,1.1182
2.36625e-08,1.1274
2.36858e-08,1.1138
2.37091e-08,1.0546
2.37323e-08,0.9291
2.37556e-08,0.7759
2.37789e-08,0.6423
2.38021e-08,0.5219
2.38254e-08,0.3856
2.38487e-08,0.2540
2.38719e-08,0.1443
2.38952e-08,0.0658
2.39185e-08,0.0177
2.39417e-08,-0.0091
2.39650e-08,-0.0256
2.39883e-08,-0.0411
2.40115e-08,-0.0651
2.40348e-08,-0.1005
2.40581e-08,-0.1395
2.40813e-08,-0.1701
2.41046e-08,-0.1832
2.41279e-08,-0.1816
2.41511e-08,-0.1731
2.41744e-08,-0.1630
2.41977e-08,-0.1421
2.42209e-08,-0.0970
2.42442e-08,-0.0326
2.42675e-08,0.0282
2.42907e-08,0.0723
2.43140e-08,0.1011
2.43373e-08,0.1172
2.43605e-08,0.1218
2.43838e-08,0.1171
2.44071e-08,0.1066
2.44303e-08,0.0934
2.44536e-08,0.0788
2.44769e-08,0.0640
2.45002e-08,0.0541
2.45234e-08,0.0594
2.45467e-08,0.0953
2.45700e-08,0.1803
2.45932e-08,0.3022
