.HEADER
..NAMES
Time,V U1.K4
2.0242e-09,0.0011
2.0475e-09,-0.0007
2.0708e-09,-0.0035
2.0940e-09,-0.0056
2.1173e-09,-0.0062
2.1406e-09,-0.0054
2.1638e-09,-0.0039
2.1871e-09,-0.0022
2.2104e-09,-0.0004
2.2336e-09,0.0017
2.2569e-09,0.0041
2.2802e-09,0.0069
2.3034e-09,0.0098
2.3267e-09,0.0121
2.3500e-09,0.0134
2.3732e-09,0.0132
2.3965e-09,0.0113
2.4198e-09,0.0078
2.4430e-09,0.0034
2.4663e-09,-0.0011
2.4896e-09,-0.0047
2.5128e-09,-0.0067
2.5361e-09,-0.0065
2.5594e-09,-0.0044
2.5826e-09,-0.0015
2.6059e-09,0.0012
2.6292e-09,0.0025
2.6524e-09,0.0024
2.6757e-09,0.0011
2.6990e-09,-0.0006
2.7222e-09,-0.0020
2.7455e-09,-0.0030
2.7688e-09,-0.0036
2.7920e-09,-0.0041
2.8153e-09,-0.0045
2.8386e-09,-0.0049
2.8618e-09,-0.0050
2.8851e-09,-0.0044
2.9084e-09,-0.0031
2.9316e-09,-0.0012
2.9549e-09,0.0009
2.9782e-09,0.0028
3.0014e-09,0.0041
3.0247e-09,0.0045
3.0480e-09,0.0039
3.0712e-09,0.0024
3.0945e-09,0.0004
3.1178e-09,-0.0014
3.1410e-09,-0.0024
3.1643e-09,-0.0024
3.1876e-09,-0.0015
3.2108e-09,-0.0001
3.2341e-09,0.0012
3.2574e-09,0.0020
3.2806e-09,0.0022
3.3039e-09,0.0020
3.3272e-09,0.0016
3.3504e-09,0.0013
3.3737e-09,0.0011
3.3970e-09,0.0008
3.4202e-09,0.0003
3.4435e-09,-0.0004
3.4668e-09,-0.0012
3.4901e-09,-0.0020
3.5133e-09,-0.0024
3.5366e-09,-0.0022
3.5599e-09,-0.0016
3.5831e-09,-0.0007
3.6064e-09,0.0004
3.6297e-09,0.0013
3.6529e-09,0.0019
3.6762e-09,0.0018
3.6995e-09,0.0012
3.7227e-09,0.0003
3.7460e-09,-0.0006
3.7693e-09,-0.0012
3.7925e-09,-0.0014
3.8158e-09,-0.0011
3.8391e-09,-0.0005
3.8623e-09,0.0000
3.8856e-09,0.0004
3.9089e-09,0.0019
3.9321e-09,0.0229
3.9554e-09,0.0938
3.9787e-09,0.2384
4.0019e-09,0.3704
4.0252e-09,0.4691
4.0485e-09,0.5353
4.0717e-09,0.5778
4.0950e-09,0.6030
4.1183e-09,0.6179
4.1415e-09,0.6288
4.1648e-09,0.6389
4.1881e-09,0.6470
4.2113e-09,0.6546
4.2346e-09,0.6603
4.2579e-09,0.6648
4.2811e-09,0.6676
4.3044e-09,0.6685
4.3277e-09,0.6667
4.3509e-09,0.6624
4.3742e-09,0.6577
4.3975e-09,0.6554
4.4207e-09,0.6582
4.4440e-09,0.6683
4.4673e-09,0.6886
4.4905e-09,0.7247
4.5138e-09,0.7790
4.5371e-09,0.8482
4.5603e-09,0.9249
4.5836e-09,0.9997
4.6069e-09,1.0645
4.6301e-09,1.1147
4.6534e-09,1.1505
4.6767e-09,1.1747
4.6999e-09,1.1914
4.7232e-09,1.2041
4.7465e-09,1.2152
4.7697e-09,1.2251
4.7930e-09,1.2335
4.8163e-09,1.2403
4.8395e-09,1.2462
4.8628e-09,1.2518
4.8861e-09,1.2565
4.9093e-09,1.2590
4.9326e-09,1.2579
4.9559e-09,1.2529
4.9791e-09,1.2439
5.0024e-09,1.2302
5.0257e-09,1.2119
5.0489e-09,1.1899
5.0722e-09,1.1667
5.0955e-09,1.1460
5.1187e-09,1.1318
5.1420e-09,1.1251
5.1653e-09,1.0937
5.1885e-09,1.0370
5.2118e-09,0.8867
5.2351e-09,0.7481
5.2583e-09,0.6539
5.2816e-09,0.5963
5.3049e-09,0.5582
5.3281e-09,0.5358
5.3514e-09,0.5213
5.3747e-09,0.5115
5.3979e-09,0.5036
5.4212e-09,0.4978
5.4445e-09,0.4941
5.4677e-09,0.4937
5.4910e-09,0.4961
5.5143e-09,0.5011
5.5375e-09,0.5087
5.5608e-09,0.5187
5.5841e-09,0.5305
5.6073e-09,0.5401
5.6306e-09,0.5436
5.6539e-09,0.5382
5.6771e-09,0.5217
5.7004e-09,0.4914
5.7237e-09,0.4439
5.7469e-09,0.3789
5.7702e-09,0.3023
5.7935e-09,0.2231
5.8168e-09,0.1505
5.8400e-09,0.0909
5.8633e-09,0.0464
5.8866e-09,0.0153
5.9098e-09,-0.0061
5.9331e-09,-0.0217
5.9564e-09,-0.0346
5.9796e-09,-0.0467
6.0029e-09,-0.0580
6.0262e-09,-0.0680
6.0494e-09,-0.0763
6.0727e-09,-0.0835
6.0960e-09,-0.0897
6.1192e-09,-0.0942
6.1425e-09,-0.0950
6.1658e-09,-0.0907
6.1890e-09,-0.0809
6.2123e-09,-0.0661
6.2356e-09,-0.0466
6.2588e-09,-0.0230
6.2821e-09,0.0030
6.3054e-09,0.0281
6.3286e-09,0.0487
6.3519e-09,0.0616
6.3752e-09,0.0656
6.3984e-09,0.0621
6.4217e-09,0.0640
6.4450e-09,0.0980
6.4682e-09,0.2174
6.4915e-09,0.3685
6.5148e-09,0.4847
6.5380e-09,0.5573
6.5613e-09,0.6096
6.5846e-09,0.6398
6.6078e-09,0.6548
6.6311e-09,0.6638
6.6544e-09,0.6704
6.6776e-09,0.6737
6.7009e-09,0.6743
6.7242e-09,0.6711
6.7474e-09,0.6648
6.7707e-09,0.6568
6.7940e-09,0.6475
6.8172e-09,0.6373
6.8405e-09,0.6275
6.8638e-09,0.6204
6.8870e-09,0.6191
6.9103e-09,0.6259
6.9336e-09,0.6419
6.9568e-09,0.6670
6.9801e-09,0.7043
7.0034e-09,0.7570
7.0266e-09,0.8239
7.0499e-09,0.8994
7.0732e-09,0.9756
7.0964e-09,1.0446
7.1197e-09,1.1008
7.1430e-09,1.1425
7.1662e-09,1.1716
7.1895e-09,1.1919
7.2128e-09,1.2074
7.2360e-09,1.2212
7.2593e-09,1.2342
7.2826e-09,1.2456
7.3058e-09,1.2546
7.3291e-09,1.2610
7.3524e-09,1.2655
7.3756e-09,1.2678
7.3989e-09,1.2670
7.4222e-09,1.2621
7.4454e-09,1.2534
7.4687e-09,1.2415
7.4920e-09,1.2268
7.5152e-09,1.2093
7.5385e-09,1.1893
7.5618e-09,1.1683
7.5850e-09,1.1488
7.6083e-09,1.1339
7.6316e-09,1.1261
7.6548e-09,1.1082
7.6781e-09,1.0684
7.7014e-09,0.9516
7.7246e-09,0.7956
7.7479e-09,0.6873
7.7712e-09,0.6167
7.7944e-09,0.5697
7.8177e-09,0.5402
7.8410e-09,0.5229
7.8642e-09,0.5123
7.8875e-09,0.5052
7.9108e-09,0.5007
7.9340e-09,0.4982
7.9573e-09,0.4983
7.9806e-09,0.5010
8.0038e-09,0.5054
8.0271e-09,0.5115
8.0504e-09,0.5190
8.0736e-09,0.5284
8.0969e-09,0.5374
8.1202e-09,0.5422
8.1435e-09,0.5398
8.1667e-09,0.5282
8.1900e-09,0.5049
8.2133e-09,0.4659
8.2365e-09,0.4087
8.2598e-09,0.3368
8.2831e-09,0.2581
8.3063e-09,0.1822
8.3296e-09,0.1167
8.3529e-09,0.0657
8.3761e-09,0.0286
8.3994e-09,0.0026
8.4227e-09,-0.0162
8.4459e-09,-0.0311
8.4692e-09,-0.0442
8.4925e-09,-0.0562
8.5157e-09,-0.0666
8.5390e-09,-0.0748
8.5623e-09,-0.0813
8.5855e-09,-0.0869
8.6088e-09,-0.0914
8.6321e-09,-0.0934
8.6553e-09,-0.0911
8.6786e-09,-0.0839
8.7019e-09,-0.0719
8.7251e-09,-0.0552
8.7484e-09,-0.0340
8.7717e-09,-0.0091
8.7949e-09,0.0167
8.8182e-09,0.0397
8.8415e-09,0.0564
8.8647e-09,0.0644
8.8880e-09,0.0642
8.9113e-09,0.0605
8.9345e-09,0.0773
8.9578e-09,0.1517
8.9811e-09,0.3027
9.0043e-09,0.4358
9.0276e-09,0.5247
9.0509e-09,0.5870
9.0741e-09,0.6256
9.0974e-09,0.6463
9.1207e-09,0.6579
9.1439e-09,0.6655
9.1672e-09,0.6710
9.1905e-09,0.6730
9.2137e-09,0.6721
9.2370e-09,0.6676
9.2603e-09,0.6609
9.2835e-09,0.6522
9.3068e-09,0.6425
9.3301e-09,0.6323
9.3533e-09,0.6235
9.3766e-09,0.6191
9.3999e-09,0.6220
9.4231e-09,0.6336
9.4464e-09,0.6543
9.4697e-09,0.6854
9.4929e-09,0.7307
9.5162e-09,0.7913
9.5395e-09,0.8633
9.5627e-09,0.9399
9.5860e-09,1.0131
9.6093e-09,1.0757
9.6325e-09,1.1242
9.6558e-09,1.1589
9.6791e-09,1.1829
9.7023e-09,1.2002
9.7256e-09,1.2145
9.7489e-09,1.2277
9.7721e-09,1.2399
9.7954e-09,1.2501
9.8187e-09,1.2577
9.8419e-09,1.2632
9.8652e-09,1.2668
9.8885e-09,1.2678
9.9117e-09,1.2649
9.9350e-09,1.2579
9.9583e-09,1.2474
9.9815e-09,1.2340
1.00048e-08,1.2178
1.00281e-08,1.1990
1.00513e-08,1.1783
1.00746e-08,1.1578
1.00979e-08,1.1405
1.01211e-08,1.1291
1.01444e-08,1.1220
1.01677e-08,1.0893
1.01909e-08,1.0218
1.02142e-08,0.8691
1.02375e-08,0.7343
1.02607e-08,0.6424
1.02840e-08,0.5864
1.03073e-08,0.5499
1.03305e-08,0.5285
1.03538e-08,0.5156
1.03771e-08,0.5075
1.04003e-08,0.5020
1.04236e-08,0.4987
1.04469e-08,0.4976
1.04702e-08,0.4994
1.04934e-08,0.5031
1.05167e-08,0.5084
1.05400e-08,0.5152
1.05632e-08,0.5237
1.05865e-08,0.5333
1.06098e-08,0.5406
1.06330e-08,0.5420
1.06563e-08,0.5351
1.06796e-08,0.5177
1.07028e-08,0.4868
1.07261e-08,0.4383
1.07494e-08,0.3726
1.07726e-08,0.2957
1.07959e-08,0.2167
1.08192e-08,0.1449
1.08424e-08,0.0863
1.08657e-08,0.0427
1.08890e-08,0.0121
1.09122e-08,-0.0092
1.09355e-08,-0.0252
1.09588e-08,-0.0386
1.09820e-08,-0.0509
1.10053e-08,-0.0621
1.10286e-08,-0.0714
1.10518e-08,-0.0786
1.10751e-08,-0.0845
1.10984e-08,-0.0895
1.11216e-08,-0.0929
1.11449e-08,-0.0928
1.11682e-08,-0.0880
1.11914e-08,-0.0782
1.12147e-08,-0.0638
1.12380e-08,-0.0446
1.12612e-08,-0.0212
1.12845e-08,0.0047
1.13078e-08,0.0297
1.13310e-08,0.0500
1.13543e-08,0.0624
1.13776e-08,0.0660
1.14008e-08,0.0622
1.14241e-08,0.0661
1.14474e-08,0.1068
1.14706e-08,0.2339
1.14939e-08,0.3824
1.15172e-08,0.4942
1.15404e-08,0.5645
1.15637e-08,0.6137
1.15870e-08,0.6414
1.16102e-08,0.6552
1.16335e-08,0.6635
1.16568e-08,0.6696
1.16800e-08,0.6728
1.17033e-08,0.6734
1.17266e-08,0.6705
1.17498e-08,0.6646
1.17731e-08,0.6567
1.17964e-08,0.6474
1.18196e-08,0.6371
1.18429e-08,0.6271
1.18662e-08,0.6200
1.18894e-08,0.6191
1.19127e-08,0.6266
1.19360e-08,0.6435
1.19592e-08,0.6697
1.19825e-08,0.7087
1.20058e-08,0.7632
1.20290e-08,0.8315
1.20523e-08,0.9076
1.20756e-08,0.9837
1.20988e-08,1.0518
1.21221e-08,1.1066
1.21454e-08,1.1469
1.21686e-08,1.1748
1.21919e-08,1.1942
1.22152e-08,1.2091
1.22384e-08,1.2225
1.22617e-08,1.2351
1.22850e-08,1.2462
1.23082e-08,1.2549
1.23315e-08,1.2613
1.23548e-08,1.2658
1.23780e-08,1.2682
1.24013e-08,1.2672
1.24246e-08,1.2619
1.24478e-08,1.2528
1.24711e-08,1.2404
1.24944e-08,1.2253
1.25176e-08,1.2073
1.25409e-08,1.1871
1.25642e-08,1.1660
1.25874e-08,1.1468
1.26107e-08,1.1325
1.26340e-08,1.1255
1.26572e-08,1.1044
1.26805e-08,1.0604
1.27038e-08,0.9311
1.27270e-08,0.7817
1.27503e-08,0.6799
1.27736e-08,0.6120
1.27968e-08,0.5670
1.28201e-08,0.5390
1.28434e-08,0.5219
1.28667e-08,0.5116
1.28899e-08,0.5046
1.29132e-08,0.5002
1.29365e-08,0.4979
1.29597e-08,0.4984
1.29830e-08,0.5014
1.30063e-08,0.5060
1.30295e-08,0.5124
1.30528e-08,0.5202
1.30761e-08,0.5298
1.30993e-08,0.5384
1.31226e-08,0.5426
1.31459e-08,0.5392
1.31691e-08,0.5265
1.31924e-08,0.5017
1.32157e-08,0.4609
1.32389e-08,0.4018
1.32622e-08,0.3287
1.32855e-08,0.2499
1.33087e-08,0.1748
1.33320e-08,0.1108
1.33553e-08,0.0614
1.33785e-08,0.0257
1.34018e-08,0.0007
1.34251e-08,-0.0175
1.34483e-08,-0.0322
1.34716e-08,-0.0453
1.34949e-08,-0.0573
1.35181e-08,-0.0675
1.35414e-08,-0.0756
1.35647e-08,-0.0820
1.35879e-08,-0.0875
1.36112e-08,-0.0917
1.36345e-08,-0.0933
1.36577e-08,-0.0904
1.36810e-08,-0.0827
1.37043e-08,-0.0702
1.37275e-08,-0.0530
1.37508e-08,-0.0313
1.37741e-08,-0.0063
1.37973e-08,0.0194
1.38206e-08,0.0419
1.38439e-08,0.0577
1.38671e-08,0.0648
1.38904e-08,0.0637
1.39137e-08,0.0570
1.39369e-08,0.0481
1.39602e-08,0.0401
1.39835e-08,0.0350
1.40067e-08,0.0330
1.40300e-08,0.0330
1.40533e-08,0.0331
1.40765e-08,0.0324
1.40998e-08,0.0308
1.41231e-08,0.0288
1.41463e-08,0.0264
1.41696e-08,0.0228
1.41929e-08,0.0177
1.42161e-08,0.0108
1.42394e-08,0.0025
1.42627e-08,-0.0065
1.42859e-08,-0.0157
1.43092e-08,-0.0239
1.43325e-08,-0.0300
1.43557e-08,-0.0328
1.43790e-08,-0.0315
1.44023e-08,-0.0266
1.44255e-08,-0.0192
1.44488e-08,-0.0112
1.44721e-08,-0.0046
1.44953e-08,-0.0006
1.45186e-08,0.0001
1.45419e-08,-0.0015
1.45651e-08,-0.0039
1.45884e-08,-0.0055
1.46117e-08,-0.0057
1.46349e-08,-0.0047
1.46582e-08,-0.0030
1.46815e-08,-0.0010
1.47047e-08,0.0012
1.47280e-08,0.0036
1.47513e-08,0.0063
1.47745e-08,0.0092
1.47978e-08,0.0119
1.48211e-08,0.0139
1.48443e-08,0.0147
1.48676e-08,0.0140
1.48909e-08,0.0117
1.49141e-08,0.0081
1.49374e-08,0.0038
1.49607e-08,-0.0004
1.49839e-08,-0.0035
1.50072e-08,-0.0051
1.50305e-08,-0.0047
1.50537e-08,-0.0028
1.50770e-08,-0.0001
1.51003e-08,0.0021
1.51236e-08,0.0031
1.51468e-08,0.0028
1.51701e-08,0.0097
1.51934e-08,0.0436
1.52166e-08,0.1541
1.52399e-08,0.3082
1.52632e-08,0.4142
1.52864e-08,0.4973
1.53097e-08,0.5535
1.53330e-08,0.5847
1.53562e-08,0.6063
1.53795e-08,0.6199
1.54028e-08,0.6322
1.54260e-08,0.6433
1.54493e-08,0.6534
1.54726e-08,0.6616
1.54958e-08,0.6673
1.55191e-08,0.6710
1.55424e-08,0.6719
1.55656e-08,0.6700
1.55889e-08,0.6652
1.56122e-08,0.6591
1.56354e-08,0.6546
1.56587e-08,0.6547
1.56820e-08,0.6620
1.57052e-08,0.6776
1.57285e-08,0.7061
1.57518e-08,0.7518
1.57750e-08,0.8143
1.57983e-08,0.8880
1.58216e-08,0.9644
1.58448e-08,1.0345
1.58681e-08,1.0916
1.58914e-08,1.1339
1.59146e-08,1.1629
1.59379e-08,1.1822
1.59612e-08,1.1960
1.59844e-08,1.2075
1.60077e-08,1.2183
1.60310e-08,1.2282
1.60542e-08,1.2366
1.60775e-08,1.2438
1.61008e-08,1.2504
1.61240e-08,1.2562
1.61473e-08,1.2601
1.61706e-08,1.2605
1.61938e-08,1.2569
1.62171e-08,1.2491
1.62404e-08,1.2373
1.62636e-08,1.2210
1.62869e-08,1.2007
1.63102e-08,1.1780
1.63334e-08,1.1561
1.63567e-08,1.1387
1.63800e-08,1.1291
1.64032e-08,1.1282
1.64265e-08,1.1348
1.64498e-08,1.1460
1.64730e-08,1.1579
1.64963e-08,1.1675
1.65196e-08,1.1732
1.65428e-08,1.1755
1.65661e-08,1.1762
1.65894e-08,1.1768
1.66126e-08,1.1779
1.66359e-08,1.1794
1.66592e-08,1.1814
1.66824e-08,1.1843
1.67057e-08,1.1884
1.67290e-08,1.1939
1.67522e-08,1.2006
1.67755e-08,1.2083
1.67988e-08,1.2162
1.68220e-08,1.2237
1.68453e-08,1.2298
1.68686e-08,1.2334
1.68918e-08,1.2333
1.69151e-08,1.2295
1.69384e-08,1.2224
1.69616e-08,1.2135
1.69849e-08,1.2049
1.70082e-08,1.1986
1.70314e-08,1.1959
1.70547e-08,1.1964
1.70780e-08,1.1991
1.71012e-08,1.2019
1.71245e-08,1.2037
1.71478e-08,1.2039
1.71710e-08,1.2030
1.71943e-08,1.2014
1.72176e-08,1.1996
1.72408e-08,1.1976
1.72641e-08,1.1954
1.72874e-08,1.1932
1.73106e-08,1.1910
1.73339e-08,1.1893
1.73572e-08,1.1885
1.73804e-08,1.1890
1.74037e-08,1.1909
1.74270e-08,1.1942
1.74502e-08,1.1984
1.74735e-08,1.2028
1.74968e-08,1.2067
1.75201e-08,1.2092
1.75433e-08,1.2097
1.75666e-08,1.2081
1.75899e-08,1.2052
1.76131e-08,1.2021
1.76364e-08,1.1998
1.76597e-08,1.1991
1.76829e-08,1.1997
1.77062e-08,1.2012
1.77295e-08,1.2028
1.77527e-08,1.2041
1.77760e-08,1.2049
1.77993e-08,1.2053
1.78225e-08,1.2054
1.78458e-08,1.2054
1.78691e-08,1.2051
1.78923e-08,1.2044
1.79156e-08,1.2032
1.79389e-08,1.2015
1.79621e-08,1.1996
1.79854e-08,1.1978
1.80087e-08,1.1965
1.80319e-08,1.1961
1.80552e-08,1.1966
1.80785e-08,1.1980
1.81017e-08,1.1999
1.81250e-08,1.2019
1.81483e-08,1.2034
1.81715e-08,1.2039
1.81948e-08,1.2034
1.82181e-08,1.2021
1.82413e-08,1.2006
1.82646e-08,1.1995
1.82879e-08,1.1990
1.83111e-08,1.1991
1.83344e-08,1.1995
1.83577e-08,1.2001
1.83809e-08,1.2006
1.84042e-08,1.2011
1.84275e-08,1.2015
1.84507e-08,1.2021
1.84740e-08,1.2027
1.84973e-08,1.2033
1.85205e-08,1.2035
1.85438e-08,1.2034
1.85671e-08,1.2028
1.85903e-08,1.2019
1.86136e-08,1.2008
1.86369e-08,1.1999
1.86601e-08,1.1992
1.86834e-08,1.1991
1.87067e-08,1.1996
1.87299e-08,1.2004
1.87532e-08,1.2014
1.87765e-08,1.2022
1.87997e-08,1.2026
1.88230e-08,1.2024
1.88463e-08,1.2019
1.88695e-08,1.2012
1.88928e-08,1.1979
1.89161e-08,1.1625
1.89393e-08,1.0923
1.89626e-08,0.9293
1.89859e-08,0.7845
1.90091e-08,0.6874
1.90324e-08,0.6258
1.90557e-08,0.5863
1.90789e-08,0.5633
1.91022e-08,0.5473
1.91255e-08,0.5356
1.91487e-08,0.5258
1.91720e-08,0.5177
1.91953e-08,0.5106
1.92185e-08,0.5054
1.92418e-08,0.5013
1.92651e-08,0.4987
1.92883e-08,0.4979
1.93116e-08,0.4996
1.93349e-08,0.5040
1.93581e-08,0.5084
1.93814e-08,0.5098
1.94047e-08,0.5062
1.94279e-08,0.4953
1.94512e-08,0.4731
1.94745e-08,0.4341
1.94977e-08,0.3765
1.95210e-08,0.3047
1.95443e-08,0.2272
1.95675e-08,0.1539
1.95908e-08,0.0925
1.96141e-08,0.0465
1.96373e-08,0.0147
1.96606e-08,-0.0065
1.96839e-08,-0.0213
1.97071e-08,-0.0331
1.97304e-08,-0.0436
1.97537e-08,-0.0531
1.97769e-08,-0.0609
1.98002e-08,-0.0669
1.98235e-08,-0.0722
1.98468e-08,-0.0773
1.98700e-08,-0.0817
1.98933e-08,-0.0839
1.99166e-08,-0.0823
1.99398e-08,-0.0764
1.99631e-08,-0.0660
1.99864e-08,-0.0505
2.00096e-08,-0.0298
2.00329e-08,-0.0051
2.00562e-08,0.0206
2.00794e-08,0.0431
2.01027e-08,0.0586
2.01260e-08,0.0650
2.01492e-08,0.0627
2.01725e-08,0.0546
2.01958e-08,0.0445
2.02190e-08,0.0357
2.02423e-08,0.0304
2.02656e-08,0.0285
2.02888e-08,0.0284
2.03121e-08,0.0284
2.03354e-08,0.0277
2.03586e-08,0.0265
2.03819e-08,0.0252
2.04052e-08,0.0235
2.04284e-08,0.0208
2.04517e-08,0.0166
2.04750e-08,0.0106
2.04982e-08,0.0030
2.05215e-08,-0.0057
2.05448e-08,-0.0148
2.05680e-08,-0.0233
2.05913e-08,-0.0297
2.06146e-08,-0.0327
2.06378e-08,-0.0315
2.06611e-08,-0.0263
2.06844e-08,-0.0183
2.07076e-08,-0.0098
2.07309e-08,-0.0027
2.07542e-08,0.0012
2.07774e-08,0.0016
2.08007e-08,-0.0004
2.08240e-08,-0.0030
2.08472e-08,-0.0049
2.08705e-08,-0.0052
2.08938e-08,-0.0044
2.09170e-08,-0.0030
2.09403e-08,-0.0013
2.09636e-08,0.0004
2.09868e-08,0.0026
2.10101e-08,0.0052
2.10334e-08,0.0081
2.10566e-08,0.0109
2.10799e-08,0.0132
2.11032e-08,0.0143
2.11264e-08,0.0138
2.11497e-08,0.0116
2.11730e-08,0.0079
2.11962e-08,0.0034
2.12195e-08,-0.0011
2.12428e-08,-0.0045
2.12660e-08,-0.0060
2.12893e-08,-0.0055
2.13126e-08,-0.0033
2.13358e-08,-0.0003
2.13591e-08,0.0021
2.13824e-08,0.0032
2.14056e-08,0.0035
2.14289e-08,0.0192
2.14522e-08,0.0692
2.14754e-08,0.2114
2.14987e-08,0.3516
2.15220e-08,0.4556
2.15452e-08,0.5257
2.15685e-08,0.5691
2.15918e-08,0.5959
2.16150e-08,0.6123
2.16383e-08,0.6241
2.16616e-08,0.6358
2.16848e-08,0.6460
2.17081e-08,0.6559
2.17314e-08,0.6635
2.17546e-08,0.6690
2.17779e-08,0.6719
2.18012e-08,0.6723
2.18244e-08,0.6693
2.18477e-08,0.6635
2.18710e-08,0.6572
2.18942e-08,0.6535
2.19175e-08,0.6556
2.19408e-08,0.6657
2.19640e-08,0.6856
2.19873e-08,0.7204
2.20106e-08,0.7732
2.20338e-08,0.8413
2.20571e-08,0.9177
2.20804e-08,0.9932
2.21037e-08,1.0592
2.21269e-08,1.1109
2.21502e-08,1.1477
2.21735e-08,1.1723
2.21967e-08,1.1887
2.22200e-08,1.2010
2.22433e-08,1.2118
2.22665e-08,1.2220
2.22898e-08,1.2312
2.23131e-08,1.2390
2.23363e-08,1.2459
2.23596e-08,1.2524
2.23829e-08,1.2579
2.24061e-08,1.2610
2.24294e-08,1.2601
2.24527e-08,1.2549
2.24759e-08,1.2455
2.24992e-08,1.2317
2.25225e-08,1.2136
2.25457e-08,1.1918
2.25690e-08,1.1688
2.25923e-08,1.1480
2.26155e-08,1.1333
2.26388e-08,1.1270
2.26621e-08,1.1293
2.26853e-08,1.1383
2.27086e-08,1.1504
2.27319e-08,1.1620
2.27551e-08,1.1704
2.27784e-08,1.1747
2.28017e-08,1.1762
2.28249e-08,1.1766
2.28482e-08,1.1773
2.28715e-08,1.1784
2.28947e-08,1.1800
2.29180e-08,1.1822
2.29413e-08,1.1853
2.29645e-08,1.1899
2.29878e-08,1.1960
2.30111e-08,1.2033
2.30343e-08,1.2113
2.30576e-08,1.2193
2.30809e-08,1.2265
2.31041e-08,1.2318
2.31274e-08,1.2341
2.31507e-08,1.2325
2.31739e-08,1.2271
2.31972e-08,1.2190
2.32205e-08,1.2099
2.32437e-08,1.2019
2.32670e-08,1.1968
2.32903e-08,1.1954
2.33135e-08,1.1970
2.33368e-08,1.2000
2.33601e-08,1.2026
2.33833e-08,1.2039
2.34066e-08,1.2037
2.34299e-08,1.2026
2.34531e-08,1.2009
2.34764e-08,1.1989
2.34997e-08,1.1968
2.35229e-08,1.1945
2.35462e-08,1.1922
2.35695e-08,1.1901
2.35927e-08,1.1887
2.36160e-08,1.1883
2.36393e-08,1.1893
2.36625e-08,1.1919
2.36858e-08,1.1957
2.37091e-08,1.2001
2.37323e-08,1.2045
2.37556e-08,1.2080
2.37789e-08,1.2097
2.38021e-08,1.2094
2.38254e-08,1.2072
2.38487e-08,1.2040
2.38719e-08,1.2010
2.38952e-08,1.1941
2.39185e-08,1.1568
2.39417e-08,1.0770
2.39650e-08,0.9131
2.39883e-08,0.7759
2.40115e-08,0.6850
2.40348e-08,0.6267
2.40581e-08,0.5896
2.40813e-08,0.5670
2.41046e-08,0.5509
2.41279e-08,0.5384
2.41511e-08,0.5274
2.41744e-08,0.5175
2.41977e-08,0.5087
2.42209e-08,0.5020
2.42442e-08,0.4970
2.42675e-08,0.4942
2.42907e-08,0.4939
2.43140e-08,0.4970
2.43373e-08,0.5030
2.43605e-08,0.5089
2.43838e-08,0.5112
2.44071e-08,0.5078
2.44303e-08,0.4958
2.44536e-08,0.4712
2.44769e-08,0.4290
2.45002e-08,0.3684
2.45234e-08,0.2948
2.45467e-08,0.2172
2.45700e-08,0.1454
2.45932e-08,0.0864
2.46165e-08,0.0428
2.46398e-08,0.0129
2.46630e-08,-0.0069
